Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,DaysSinceEnrolled,YearsSinceEnrolled,Age,MntTotal,MntRegularProds,Children,HasChildren,AcceptedCmpTotal,HasAcceptedCmp,NumTotalPurchases,Education_2n Cycle,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Partner,Marital_Status_Single,AgeGroup_18-30,AgeGroup_31-45,AgeGroup_46-60,AgeGroup_61+
62220.0,0,1,55,799,12,375,16,12,12,5,7,6,5,6,0,0,0,0,0,0,1,687,1,42,1226,1214,1,1,0,0,18,0,0,0,0,1,1,0,0,1,0,0
58512.0,0,1,25,895,10,101,13,0,152,5,3,4,8,8,0,0,0,0,0,0,0,283,0,50,1171,1019,1,1,0,0,15,0,0,1,0,0,1,0,0,0,1,0
40662.0,1,0,0,40,2,23,0,4,23,2,2,1,3,4,0,0,0,0,0,0,0,471,1,35,92,69,1,1,0,0,6,0,0,0,1,0,1,0,0,1,0,0
38829.0,0,1,86,76,0,7,0,0,16,1,3,2,2,5,0,0,0,0,0,0,0,84,0,55,99,83,1,1,0,0,7,0,0,0,0,1,1,0,0,0,1,0
35523.0,1,0,8,11,5,22,12,5,11,2,3,0,3,7,0,0,0,0,0,0,0,269,0,33,66,55,1,1,0,0,6,1,0,0,0,0,1,0,0,1,0,0
79146.0,1,1,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,0,66,0,47,564,548,2,1,0,0,17,0,0,1,0,0,0,1,0,0,1,0
78285.0,0,0,13,647,107,391,175,67,40,1,6,4,10,3,0,0,0,0,0,0,0,244,0,26,1427,1387,0,0,0,0,20,0,0,0,1,0,1,0,1,0,0,0
31626.0,1,0,12,39,1,9,2,1,34,1,2,1,2,7,1,0,0,0,0,0,1,415,1,36,86,52,1,1,1,1,5,0,0,0,0,1,0,1,0,1,0,0
75127.0,0,0,92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,0,38,0,62,833,606,0,0,0,0,18,0,0,1,0,0,0,1,0,0,0,1
48726.0,0,1,90,138,3,38,4,0,59,3,3,2,4,6,0,0,0,0,0,0,0,428,1,59,242,183,1,1,0,0,9,0,0,1,0,0,1,0,0,0,1,0
74985.0,0,0,8,587,51,898,247,0,86,1,3,6,7,2,0,0,0,0,0,0,0,656,1,37,1869,1783,0,0,0,0,16,0,0,1,0,0,1,0,0,1,0,0
67430.0,0,0,6,595,97,291,127,133,121,1,11,5,12,6,0,0,0,0,0,0,0,662,1,27,1364,1243,0,0,0,0,28,0,0,1,0,0,1,0,1,0,0,0
46891.0,0,1,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,0,301,0,49,183,122,1,1,0,0,7,1,0,0,0,0,1,0,0,0,1,0
62058.0,0,1,52,301,7,74,10,0,58,4,6,1,7,6,0,0,0,0,0,0,0,399,1,58,450,392,1,1,0,0,14,0,0,0,1,0,1,0,0,0,1,0
72063.0,0,1,3,180,32,348,76,32,90,2,5,2,12,2,0,0,0,0,0,0,0,361,0,35,758,668,1,1,0,0,19,0,0,1,0,0,1,0,0,1,0,0
78939.0,0,0,57,794,115,243,150,0,205,1,8,5,6,3,0,0,0,0,0,0,0,199,0,63,1507,1302,0,0,0,0,19,0,0,0,0,1,1,0,0,0,0,1
42720.0,1,1,9,392,5,91,28,26,112,8,7,3,7,8,0,0,0,0,0,0,1,431,1,49,654,542,2,1,0,0,17,0,0,1,0,0,0,1,0,0,1,0
33622.0,1,1,22,39,1,22,3,4,12,3,2,0,4,7,0,0,0,0,0,0,0,442,1,42,81,69,2,1,0,0,6,0,0,1,0,0,1,0,0,1,0,0
6835.0,0,1,76,107,2,12,2,2,12,0,0,0,1,20,0,0,0,0,0,0,0,568,1,57,137,125,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0
41452.0,1,1,86,13,0,3,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,480,1,61,16,16,2,1,0,0,3,0,0,1,0,0,1,0,0,0,0,1
40760.0,0,1,64,70,0,17,0,0,6,2,2,1,3,6,0,0,0,0,0,0,0,303,0,49,93,87,1,1,0,0,6,0,0,0,0,1,0,1,0,0,1,0
74250.0,0,0,90,680,11,392,75,0,0,1,2,11,4,1,0,0,0,0,0,0,0,154,0,56,1158,1158,0,0,0,0,17,0,0,0,0,1,1,0,0,0,1,0
51124.0,1,1,79,26,1,11,0,1,4,2,1,0,3,3,0,0,0,0,0,0,0,193,0,59,43,39,2,1,0,0,4,0,0,0,1,0,0,1,0,0,1,0
72258.0,0,1,28,522,0,522,227,120,134,2,6,9,5,2,0,0,0,0,0,0,0,290,0,43,1525,1391,1,1,0,0,20,0,0,1,0,0,0,1,0,1,0,0
71466.0,0,0,86,412,12,546,78,182,0,1,4,4,10,1,0,0,0,0,0,0,0,85,0,40,1230,1230,0,0,0,0,18,0,0,0,0,1,0,1,0,1,0,0
36283.0,1,1,42,6,5,5,8,0,5,2,1,0,3,4,0,0,0,0,0,0,0,76,0,38,29,24,2,1,0,0,4,0,0,1,0,0,1,0,0,1,0,0
20587.0,1,0,39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,0,49,0,44,25,16,1,1,0,0,4,0,0,1,0,0,0,1,0,1,0,0
30467.0,1,0,8,1,3,8,2,5,5,1,1,0,2,7,0,0,0,0,0,0,0,102,0,42,24,19,1,1,0,0,3,0,0,1,0,0,1,0,0,1,0,0
31590.0,1,0,40,6,2,15,6,6,3,1,1,0,3,8,0,0,0,0,0,0,0,376,1,42,38,35,1,1,0,0,4,0,0,1,0,0,1,0,0,1,0,0
20425.0,1,0,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,0,608,1,28,57,40,1,1,0,0,5,0,1,0,0,0,1,0,1,0,0,0
17144.0,1,1,96,18,2,19,0,2,6,5,3,0,4,7,0,0,0,0,0,0,0,134,0,54,47,41,2,1,0,0,7,0,0,0,1,0,1,0,0,0,1,0
42564.0,0,1,28,324,48,186,39,18,198,6,6,8,4,7,1,0,0,0,0,0,1,543,1,46,813,615,1,1,1,1,18,0,0,0,0,1,0,1,0,0,1,0
43783.0,1,0,22,327,9,125,25,4,139,6,7,1,8,7,1,0,0,0,0,0,0,31,0,36,629,490,1,1,1,1,16,0,0,0,1,0,1,0,0,1,0,0
40780.0,0,1,30,229,27,71,13,3,34,4,7,1,5,9,0,0,0,0,0,0,0,659,1,38,377,343,1,1,0,0,13,0,0,1,0,0,0,1,0,1,0,0
62847.0,0,0,45,521,168,706,80,76,61,1,3,6,4,2,0,0,0,0,0,0,0,530,1,69,1612,1551,0,0,0,0,13,0,0,0,1,0,1,0,0,0,0,1
82017.0,0,0,58,184,23,446,30,23,23,1,5,4,7,2,0,1,1,1,0,0,1,599,1,57,729,706,0,0,3,1,16,0,0,0,0,1,1,0,0,0,1,0
16813.0,0,0,49,4,8,11,12,2,13,1,2,0,3,7,1,0,0,0,0,0,0,345,0,64,50,37,0,0,1,1,5,0,0,1,0,0,0,1,0,0,0,1
51267.0,1,1,37,183,2,64,7,2,12,4,3,3,5,4,0,0,0,0,0,0,0,243,0,36,270,258,2,1,0,0,11,0,0,1,0,0,1,0,0,1,0,0
46524.0,0,1,70,31,19,35,26,14,52,2,1,1,5,3,0,0,0,0,0,0,0,450,1,53,177,125,1,1,0,0,7,0,0,1,0,0,0,1,0,0,1,0
45183.0,0,0,33,219,3,60,12,9,12,1,4,1,7,7,0,1,0,0,0,0,0,525,1,52,315,303,0,0,1,1,12,0,0,0,1,0,0,1,0,0,1,0
70421.0,0,1,98,479,28,136,75,14,35,3,10,3,7,6,0,0,0,0,0,0,0,1,0,60,767,732,1,1,0,0,20,0,0,0,0,1,1,0,0,0,1,0
60161.0,0,1,17,584,44,212,46,8,177,3,11,4,8,8,0,0,0,0,0,0,0,614,1,49,1071,894,1,1,0,0,23,1,0,0,0,0,0,1,0,0,1,0
73926.0,0,0,54,627,91,597,159,91,15,1,6,5,12,3,0,0,0,0,0,0,0,484,1,41,1580,1565,0,0,0,0,23,0,0,1,0,0,1,0,0,1,0,0
19329.0,1,0,39,24,1,16,12,2,5,3,4,0,3,8,0,0,0,0,0,0,0,197,0,46,60,55,1,1,0,0,7,0,0,1,0,0,1,0,0,0,1,0
61872.0,0,1,81,330,5,159,36,27,16,4,4,4,9,4,0,0,0,0,0,0,0,198,0,44,573,557,1,1,0,0,17,0,0,0,1,0,1,0,0,1,0,0
46984.0,1,1,71,19,1,10,2,1,8,1,1,0,3,5,0,0,0,0,0,0,0,460,1,58,41,33,2,1,0,0,4,0,0,1,0,0,0,1,0,0,1,0
34838.0,1,1,62,28,23,29,29,14,47,3,2,1,4,6,0,0,0,0,0,0,0,526,1,63,170,123,2,1,0,0,7,0,0,1,0,0,1,0,0,0,0,1
82716.0,0,0,8,606,148,228,15,148,22,1,6,8,13,2,0,0,0,0,0,0,0,236,0,70,1167,1145,0,0,0,0,27,0,0,0,0,1,0,1,0,0,0,1
48192.0,0,0,76,1039,43,204,153,58,29,3,2,8,12,8,0,1,0,1,1,0,1,449,1,56,1526,1497,0,0,3,1,22,0,0,1,0,0,1,0,0,0,1,0
49681.0,0,2,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,0,237,0,38,458,437,2,1,0,0,15,0,0,0,1,0,1,0,0,1,0,0
56850.0,0,1,83,34,1,19,2,7,0,1,1,1,3,2,0,0,0,0,0,0,0,98,0,43,63,63,1,1,0,0,5,0,0,0,1,0,1,0,0,1,0,0
55267.0,0,1,28,161,28,136,32,3,45,4,3,4,6,3,0,0,0,0,0,0,0,251,0,57,405,360,1,1,0,0,13,0,0,1,0,0,1,0,0,0,1,0
59666.0,1,1,87,623,53,178,23,17,133,7,3,2,8,8,0,1,0,0,0,0,0,464,1,42,1027,894,2,1,1,1,13,0,0,1,0,0,1,0,0,1,0,0
72504.0,0,1,43,604,26,470,123,161,94,2,5,9,6,2,0,0,0,0,0,0,0,449,1,42,1478,1384,1,1,0,0,20,0,0,1,0,0,0,1,0,1,0,0
26872.0,0,0,0,3,10,8,3,16,32,1,1,1,2,6,0,0,0,0,0,0,0,256,0,33,72,40,0,0,0,0,4,0,0,1,0,0,1,0,0,1,0,0
21359.0,1,0,1,12,2,17,6,1,10,2,2,0,3,8,0,0,0,0,0,0,1,435,1,42,48,38,1,1,0,0,5,0,0,1,0,0,0,1,0,1,0,0
73170.0,0,0,1,184,174,256,50,30,32,1,5,4,6,2,0,0,0,0,0,0,0,29,0,39,726,694,0,0,0,0,15,0,0,1,0,0,0,1,0,1,0,0
52750.0,0,1,72,393,0,239,90,69,69,6,5,7,9,4,0,0,0,0,0,0,0,510,1,59,860,791,1,1,0,0,21,0,0,0,1,0,1,0,0,0,1,0
91820.0,0,0,72,410,73,747,76,161,30,0,5,5,12,1,0,0,0,0,0,0,0,218,0,28,1497,1467,0,0,0,0,22,0,0,0,0,1,1,0,1,0,0,0
65968.0,0,1,12,376,9,83,19,4,4,2,5,4,7,3,0,0,0,0,0,0,0,48,0,44,495,491,1,1,0,0,16,0,0,0,0,1,1,0,0,1,0,0
30772.0,1,1,89,7,2,4,2,1,4,1,1,0,2,6,0,0,0,0,0,0,0,109,0,38,20,16,2,1,0,0,3,0,0,1,0,0,1,0,0,1,0,0
22507.0,0,0,67,68,0,226,51,157,68,3,10,2,4,9,0,0,0,0,0,0,0,582,1,60,570,502,0,0,0,0,16,0,0,1,0,0,0,1,0,0,1,0
65685.0,0,1,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,92,0,42,769,712,1,1,0,0,20,0,0,1,0,0,1,0,0,1,0,0
25804.0,1,0,34,8,7,9,13,6,12,2,2,0,3,8,0,0,0,0,0,0,0,301,0,36,55,43,1,1,0,0,5,1,0,0,0,0,1,0,0,1,0,0
76412.0,0,0,15,840,53,804,23,71,17,1,5,4,8,3,0,0,1,1,0,0,1,420,1,34,1808,1791,0,0,2,1,17,0,0,0,0,1,0,1,0,1,0,0
22063.0,1,0,43,7,10,13,3,11,11,2,2,0,3,7,0,0,0,0,0,0,0,325,0,42,55,44,1,1,0,0,5,0,0,1,0,0,1,0,0,1,0,0
57091.0,0,0,0,464,5,64,7,0,37,1,7,3,7,5,0,0,0,0,1,0,1,14,0,53,577,540,0,0,1,1,17,0,0,1,0,0,0,1,0,0,1,0
22419.0,0,0,74,30,3,47,19,21,42,1,3,2,2,8,0,0,0,0,0,0,0,437,1,51,162,120,0,0,0,0,7,0,0,1,0,0,1,0,0,0,1,0
87771.0,0,1,61,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,0,1,403,1,55,1957,1924,1,1,4,1,19,0,0,1,0,0,1,0,0,0,1,0
78353.0,0,1,51,752,122,476,39,153,34,1,10,2,11,8,0,0,0,0,0,0,0,439,1,55,1576,1542,1,1,0,0,23,1,0,0,0,0,0,1,0,0,1,0
93404.0,1,2,97,1279,15,287,20,0,15,3,3,4,7,5,0,1,1,0,0,0,0,418,1,60,1616,1601,3,1,2,1,14,0,0,1,0,0,1,0,0,0,1,0
37859.0,1,2,75,22,1,8,2,1,2,2,1,0,3,8,0,0,0,0,0,0,0,533,1,52,36,34,3,1,0,0,4,0,0,1,0,0,0,1,0,0,1,0
80995.0,0,1,83,860,28,409,73,56,56,1,8,9,4,4,0,0,0,0,0,0,0,414,1,56,1482,1426,1,1,0,0,21,0,0,0,0,1,0,1,0,0,1,0
16529.0,1,0,23,3,0,5,13,0,1,1,1,0,3,6,0,0,0,0,0,0,0,120,0,30,22,21,1,1,0,0,4,0,0,1,0,0,1,0,1,0,0,0
55412.0,1,1,65,10,5,28,11,1,8,1,2,0,3,5,0,0,0,0,0,0,0,219,0,38,63,55,2,1,0,0,5,0,0,0,0,1,0,1,0,1,0,0
48789.0,0,0,94,351,16,156,7,5,145,1,6,4,7,6,0,0,0,0,0,0,0,657,1,22,680,535,0,0,0,0,17,0,0,1,0,0,0,1,1,0,0,0
56575.0,0,2,42,421,5,90,0,16,10,3,7,3,7,5,0,0,0,0,0,0,0,420,1,47,542,532,2,1,0,0,17,0,0,0,0,1,1,0,0,0,1,0
25130.0,1,0,10,2,5,7,0,18,18,2,2,0,3,7,0,0,0,0,0,0,0,270,0,34,50,32,1,1,0,0,5,1,0,0,0,0,1,0,0,1,0,0
35441.0,1,1,94,25,1,9,2,1,1,2,1,0,3,8,0,0,0,0,0,0,0,500,1,47,39,38,2,1,0,0,4,0,0,1,0,0,1,0,0,0,1,0
71391.0,0,1,50,336,123,274,46,123,141,5,6,5,12,3,0,0,0,0,0,0,0,457,1,58,1043,902,1,1,0,0,23,0,0,1,0,0,1,0,0,0,1,0
49494.0,1,0,46,191,9,97,0,6,82,2,6,1,5,7,0,0,0,0,0,0,0,430,1,42,385,303,1,1,0,0,12,0,0,0,1,0,0,1,0,1,0,0
81702.0,0,0,98,563,50,774,28,31,187,1,7,7,12,3,0,0,0,0,0,0,0,644,1,34,1633,1446,0,0,0,0,26,0,0,1,0,0,0,1,0,1,0,0
45889.0,0,1,42,31,0,6,0,1,8,1,1,0,3,6,0,0,0,0,0,0,0,362,0,34,46,38,1,1,0,0,4,1,0,0,0,0,0,1,0,1,0,0
56628.0,0,1,30,479,5,82,7,17,171,2,7,6,5,5,1,0,0,0,0,0,0,100,0,37,761,590,1,1,1,1,18,0,0,1,0,0,0,1,0,1,0,0
34026.0,1,1,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,0,328,0,64,76,59,2,1,0,0,6,0,0,1,0,0,1,0,0,0,0,1
40049.0,0,1,61,91,65,52,10,44,28,3,3,2,6,5,0,0,0,0,0,0,0,577,1,40,290,262,1,1,0,0,11,0,0,1,0,0,1,0,0,1,0,0
34176.0,1,0,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,0,48,0,26,89,69,1,1,0,0,7,0,0,1,0,0,0,1,1,0,0,0
19419.0,1,0,76,2,14,28,16,3,7,4,4,0,3,9,0,0,0,0,0,0,0,596,1,33,70,63,1,1,0,0,7,0,0,1,0,0,1,0,0,1,0,0
82504.0,0,0,2,362,50,431,134,35,54,1,3,6,7,1,0,0,0,0,0,0,0,337,0,54,1066,1012,0,0,0,0,16,1,0,0,0,0,1,0,0,0,1,0
81205.0,0,0,43,724,74,929,97,55,130,1,5,6,7,2,1,0,1,0,1,0,1,167,0,44,2009,1879,0,0,3,1,18,0,0,1,0,0,1,0,0,1,0,0
61618.0,0,0,27,605,91,399,0,45,205,2,3,6,8,3,0,0,0,0,0,0,0,638,1,23,1345,1140,0,0,0,0,17,1,0,0,0,0,0,1,1,0,0,0
55284.0,0,1,60,547,7,140,0,7,63,3,7,5,8,5,0,0,0,0,0,0,0,552,1,58,764,701,1,1,0,0,20,0,0,0,1,0,0,1,0,0,1,0
49980.0,0,1,79,104,1,54,13,9,14,2,3,1,5,5,0,0,0,0,0,0,0,249,0,51,195,181,1,1,0,0,9,0,0,1,0,0,0,1,0,0,1,0
15072.0,2,0,96,8,2,15,0,10,18,4,3,1,3,5,0,0,0,0,0,0,0,415,1,34,53,35,2,1,0,0,7,0,0,1,0,0,1,0,0,1,0,0
49166.0,0,1,17,224,2,25,7,0,110,2,5,3,3,6,0,0,0,0,0,0,0,381,1,40,368,258,1,1,0,0,11,0,0,1,0,0,0,1,0,1,0,0
65324.0,0,1,0,384,0,102,21,32,5,3,6,2,9,4,0,0,0,0,0,0,0,169,0,60,544,539,1,1,0,0,17,0,0,0,0,1,1,0,0,0,1,0
82347.0,0,0,38,556,54,845,202,133,63,1,7,7,10,3,1,0,0,1,0,0,0,600,1,57,1853,1790,0,0,2,1,24,1,0,0,0,0,1,0,0,0,1,0
30843.0,1,1,43,24,0,2,0,0,9,2,1,1,2,5,1,0,0,0,0,0,0,34,0,48,35,26,2,1,1,1,4,0,0,0,0,1,1,0,0,0,1,0
46374.0,0,1,1,408,0,21,0,0,17,3,7,1,7,8,0,1,0,1,0,0,1,104,0,40,446,429,1,1,2,1,15,0,0,0,0,1,1,0,0,1,0,0
60474.0,0,1,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,0,454,1,35,1180,1010,1,1,0,0,24,0,0,1,0,0,0,1,0,1,0,0
38576.0,0,1,2,34,0,7,0,0,0,1,1,0,3,7,0,0,0,0,0,0,0,117,0,41,41,41,1,1,0,0,4,0,0,0,1,0,1,0,0,1,0,0
55357.0,2,0,66,374,64,116,84,25,64,3,6,2,11,5,0,0,0,0,0,0,0,495,1,29,727,663,2,1,0,0,19,0,0,1,0,0,1,0,1,0,0,0
37758.0,1,1,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,0,633,1,48,40,39,2,1,0,0,4,0,0,1,0,0,1,0,0,0,1,0
85710.0,0,0,5,600,20,350,29,30,33,1,6,9,10,2,0,0,1,0,0,0,0,420,1,25,1062,1029,0,0,1,1,25,1,0,0,0,0,1,0,1,0,0,0
23228.0,1,0,71,13,2,18,6,1,0,2,2,0,3,8,0,0,0,0,0,0,0,154,0,45,40,40,1,1,0,0,5,0,0,1,0,0,1,0,0,1,0,0
44602.0,1,1,35,167,2,89,0,0,34,6,6,1,4,8,0,0,0,0,0,0,0,134,0,45,292,258,2,1,0,0,11,0,0,0,1,0,1,0,0,1,0,0
7500.0,0,0,94,0,2,3,4,1,5,1,0,0,3,6,0,0,0,0,0,0,0,536,1,27,15,10,0,0,0,0,3,0,0,1,0,0,1,0,1,0,0,0
38683.0,1,0,80,46,35,69,84,41,66,6,4,1,6,7,0,0,0,0,0,0,0,633,1,25,341,275,1,1,0,0,11,1,0,0,0,0,1,0,1,0,0,0
49514.0,1,0,61,88,39,78,58,13,93,2,6,1,4,7,0,0,0,0,0,0,0,194,0,39,369,276,1,1,0,0,11,1,0,0,0,0,0,1,0,1,0,0
57906.0,0,1,29,243,11,119,10,3,15,3,4,2,8,4,0,0,0,0,0,0,0,383,1,41,401,386,1,1,0,0,14,0,0,0,0,1,1,0,0,1,0,0
43456.0,0,1,0,275,11,68,25,7,7,3,5,1,8,5,0,0,0,0,0,0,0,460,1,48,393,386,1,1,0,0,14,0,0,0,1,0,0,1,0,0,1,0
19485.0,2,0,80,6,0,4,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,278,0,28,10,10,2,1,0,0,3,0,0,0,1,0,0,1,1,0,0,0
53172.0,0,1,54,121,62,90,68,20,125,3,2,3,8,3,0,0,0,0,0,0,0,419,1,36,486,361,1,1,0,0,13,0,0,1,0,0,1,0,0,1,0,0
30545.0,1,0,71,4,12,15,19,7,12,2,2,0,3,7,0,0,0,0,0,0,0,620,1,35,69,57,1,1,0,0,5,0,0,1,0,0,1,0,0,1,0,0
70123.0,0,0,27,1308,0,396,23,0,0,1,5,7,4,3,0,1,0,0,1,0,0,274,0,31,1727,1727,0,0,2,1,16,0,0,0,0,1,1,0,0,1,0,0
62450.0,0,1,61,515,47,267,62,66,38,2,5,5,4,3,0,1,0,0,0,0,0,174,0,55,995,957,1,1,1,1,14,0,0,1,0,0,0,1,0,0,1,0
21675.0,1,0,55,4,0,16,17,4,4,3,4,0,3,7,0,0,0,0,0,0,0,18,0,38,45,41,1,1,0,0,7,0,0,1,0,0,1,0,0,1,0,0
42395.0,1,1,35,48,13,57,24,15,25,4,3,1,4,7,0,0,0,0,0,0,0,86,0,33,182,157,2,1,0,0,8,1,0,0,0,0,0,1,0,1,0,0
61346.0,1,0,34,562,58,168,43,16,142,1,5,7,10,3,0,0,0,0,0,0,0,266,0,36,989,847,1,1,0,0,22,0,0,0,1,0,1,0,0,1,0,0
80812.0,0,0,95,769,22,500,210,143,33,1,4,8,5,2,1,0,1,1,0,0,0,285,0,61,1677,1644,0,0,3,1,17,0,0,1,0,0,1,0,0,0,0,1
42835.0,1,1,64,379,4,93,12,9,98,7,6,6,4,6,0,0,0,0,0,0,0,364,0,43,595,497,2,1,0,0,16,0,0,0,1,0,0,1,0,1,0,0
39922.0,1,0,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0,500,1,31,156,120,1,1,0,0,7,0,0,1,0,0,1,0,0,1,0,0
86424.0,0,0,12,387,68,569,89,45,68,1,6,9,12,1,0,0,0,0,0,0,0,85,0,58,1226,1158,0,0,0,0,27,0,0,0,1,0,0,1,0,0,1,0
17117.0,1,0,96,12,23,38,30,18,7,4,3,1,3,9,0,0,0,0,0,0,0,528,1,36,128,121,1,1,0,0,7,1,0,0,0,0,1,0,0,1,0,0
24762.0,1,0,16,6,10,12,3,15,40,3,3,1,2,8,1,0,0,0,0,0,1,139,0,42,86,46,1,1,1,1,6,0,0,1,0,0,0,1,0,1,0,0
35797.0,0,1,16,27,1,14,4,1,21,2,2,0,3,8,0,0,0,0,0,0,0,621,1,39,68,47,1,1,0,0,5,0,0,1,0,0,1,0,0,1,0,0
36627.0,2,0,78,9,1,5,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,341,0,39,16,15,2,1,0,0,3,0,0,1,0,0,0,1,0,1,0,0
51111.0,1,1,83,22,0,19,6,5,3,2,2,0,3,6,0,0,0,0,0,0,0,10,0,33,55,52,2,1,0,0,5,1,0,0,0,0,1,0,0,1,0,0
86857.0,0,0,96,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,0,1,655,1,42,2114,2074,0,0,0,0,21,0,0,0,0,1,0,1,0,1,0,0
82072.0,0,0,67,889,55,685,168,92,129,1,3,2,13,1,0,0,0,0,0,0,0,362,0,44,2018,1889,0,0,0,0,18,0,0,0,0,1,1,0,0,1,0,0
46231.0,2,1,87,189,2,55,0,5,12,4,6,1,4,9,0,0,0,0,0,0,0,580,1,61,263,251,3,1,0,0,11,0,0,0,0,1,0,1,0,0,0,1
42243.0,1,1,34,48,0,2,0,0,5,2,2,0,3,7,0,0,0,0,0,0,0,200,0,55,55,50,2,1,0,0,5,0,0,1,0,0,1,0,0,0,1,0
51195.0,1,1,46,230,14,156,82,24,58,8,9,2,5,8,0,0,0,0,0,0,0,454,1,52,564,506,2,1,0,0,16,0,0,1,0,0,1,0,0,0,1,0
68092.0,0,0,7,852,60,207,78,36,48,2,2,6,10,5,0,0,0,0,0,0,0,195,0,36,1281,1233,0,0,0,0,18,0,0,0,1,0,0,1,0,1,0,0
31814.0,1,0,73,35,3,20,4,1,20,2,2,0,3,9,1,0,0,0,0,0,0,505,1,41,83,63,1,1,1,1,5,0,0,1,0,0,1,0,0,1,0,0
51390.0,1,1,54,205,20,47,23,2,56,6,5,2,5,5,0,0,0,0,0,0,0,659,1,49,353,297,2,1,0,0,12,0,0,0,1,0,0,1,0,0,1,0
76630.0,0,0,93,255,31,446,40,56,175,1,3,10,11,1,0,0,0,0,0,0,0,166,0,31,1003,828,0,0,0,0,24,0,0,1,0,0,1,0,0,1,0,0
26868.0,1,0,52,0,0,1,8,3,2,1,1,0,2,7,0,0,0,0,0,0,0,60,0,23,14,12,1,1,0,0,3,0,1,0,0,0,0,1,1,0,0,0
48948.0,0,0,53,437,8,206,160,49,42,2,7,10,5,6,1,0,0,0,0,0,1,513,1,71,902,860,0,0,1,1,22,0,0,0,0,1,0,1,0,0,0,1
55260.0,0,1,81,825,8,53,11,0,242,2,8,10,5,6,0,0,0,0,0,0,0,564,1,42,1139,897,1,1,0,0,23,0,0,0,0,1,0,1,0,1,0,0
64090.0,0,1,8,316,58,161,76,51,135,1,6,9,4,5,0,0,0,0,0,0,1,326,0,58,797,662,1,1,0,0,19,0,0,1,0,0,1,0,0,0,1,0
78331.0,0,1,97,756,138,354,160,169,61,2,10,6,7,4,0,0,0,0,0,0,0,157,0,56,1638,1577,1,1,0,0,23,0,0,1,0,0,0,1,0,0,1,0
37087.0,1,0,50,194,55,134,15,0,3,3,4,2,8,6,0,0,0,0,0,0,0,322,0,40,401,398,1,1,0,0,14,0,0,0,0,1,1,0,0,1,0,0
21846.0,1,0,38,7,17,18,6,10,26,4,4,0,3,8,0,0,0,0,0,0,0,250,0,28,84,58,1,1,0,0,7,0,0,1,0,0,0,1,1,0,0,0
81320.0,0,0,61,183,33,493,59,103,57,1,4,3,10,2,0,0,0,0,0,0,0,508,1,56,928,871,0,0,0,0,17,0,0,1,0,0,1,0,0,0,1,0
54137.0,0,1,46,171,0,11,0,1,20,2,4,1,4,6,0,0,0,0,0,0,0,317,0,44,203,183,1,1,0,0,9,0,0,1,0,0,0,1,0,1,0,0
66825.0,0,0,73,243,101,405,29,40,40,1,4,5,6,2,0,0,0,0,0,0,0,350,0,47,858,818,0,0,0,0,15,0,0,1,0,0,1,0,0,0,1,0
57100.0,0,0,19,181,21,69,39,3,96,1,3,3,6,3,0,0,0,0,0,0,0,207,0,41,409,313,0,0,0,0,12,0,0,1,0,0,1,0,0,1,0,0
58917.0,1,2,10,151,7,89,0,7,28,5,4,1,6,5,0,0,0,0,0,0,0,462,1,45,282,254,3,1,0,0,11,0,0,1,0,0,1,0,0,1,0,0
85072.0,0,0,94,494,92,391,194,11,241,1,3,4,10,0,0,0,0,0,0,0,0,81,0,37,1423,1182,0,0,0,0,17,0,0,1,0,0,0,1,0,1,0,0
86429.0,0,0,10,464,28,873,29,18,37,0,7,4,7,2,0,0,0,1,0,0,1,220,0,53,1449,1412,0,0,1,1,18,0,0,1,0,0,0,1,0,0,1,0
45684.0,1,0,37,5,1,5,10,0,7,1,1,0,2,7,0,0,0,0,0,0,0,209,0,43,28,21,1,1,0,0,3,0,0,1,0,0,0,1,0,1,0,0
